(1259884800.0, 18.1)
(1259971200.0, 22.7)
(1260057600.0, 17.4)
(1260144000.0, 19.7)
(1260230400.0, 24.1)
(1260316800.0, 23.6)
(1260403200.0, 22.4)
(1260489600.0, 22.2)
(1260576000.0, 11.4)
(1260662400.0, 13.9)
(1260748800.0, 19.3)
(1260835200.0, 24.2)
(1260921600.0, 22.1)
(1261008000.0, 22.8)
(1261094400.0, 23.1)
(1261180800.0, 20.3)
(1261267200.0, 20.3)
(1261353600.0, 17.8)
(1261440000.0, 18.3)
(1261526400.0, 16.3)
(1261612800.0, 20.8)
(1261699200.0, 22.9)
(1261785600.0, 23.7)
(1261872000.0, 22.6)
(1261958400.0, 21.6)
(1262044800.0, 21.3)
(1262131200.0, 21.6)
(1262217600.0, 19.8)
(1262304000.0, 20.6)
(1262390400.0, 21.5)
(1262476800.0, 21.4)
(1262563200.0, 20.1)
(1262649600.0, 19.4)
(1262736000.0, 21.5)
(1262822400.0, 21.6)
(1262908800.0, 19.6)
(1262995200.0, 19.6)
(1263081600.0, 20.1)
(1263168000.0, 20.9)
(1263254400.0, 23.8)
(1263340800.0, 24.3)
(1263427200.0, 19.9)
(1263513600.0, 21.8)
(1263600000.0, 21.6)
(1263686400.0, 19.4)
(1263772800.0, 15.2)
(1263859200.0, 10.8)
(1263945600.0, 11.5)
(1264032000.0, 15.8)
(1264118400.0, 20.8)
(1264204800.0, 20.3)
(1264291200.0, 22.9)
(1264377600.0, 22.4)
(1264464000.0, 24.1)
(1264550400.0, 22.3)
(1264636800.0, 23.9)
(1264723200.0, 22.2)
(1264809600.0, 20.2)
(1264896000.0, 19.0)
(1264982400.0, 21.8)
(1265068800.0, 22.1)
(1265155200.0, 21.7)
(1265241600.0, 20.2)
(1265328000.0, 23.0)
(1265414400.0, 20.0)
(1265500800.0, 21.0)
(1265587200.0, 21.4)
(1265673600.0, 18.3)
(1265760000.0, 21.0)
(1265846400.0, 20.1)
(1265932800.0, 22.2)
(1266019200.0, 22.6)
(1266105600.0, 24.1)
(1266192000.0, 22.3)
(1266278400.0, 18.0)
(1266364800.0, 18.9)
(1266451200.0, 22.0)
(1266537600.0, 17.1)
(1266624000.0, 18.6)
(1266710400.0, 20.4)
(1266796800.0, 21.7)
(1266883200.0, 21.4)
(1266969600.0, 21.1)
(1267056000.0, 19.7)
(1267142400.0, 17.9)
(1267228800.0, 17.0)
(1267315200.0, 20.4)
(1267401600.0, 19.6)
(1267488000.0, 17.6)
(1267574400.0, 17.0)
(1267660800.0, 17.2)
(1267747200.0, 19.3)
(1267833600.0, 19.3)
(1267920000.0, 21.1)
(1268006400.0, 20.4)
(1268092800.0, 16.0)
(1268179200.0, 13.9)
(1268265600.0, 15.8)
(1268352000.0, 14.8)
(1268438400.0, 13.9)
(1268524800.0, 13.4)
(1268611200.0, 16.6)
(1268697600.0, 15.3)
(1268784000.0, 15.7)
(1268870400.0, 15.8)
(1268956800.0, 15.4)
(1269043200.0, 15.3)
(1269129600.0, 16.0)
(1269216000.0, 15.8)
(1269302400.0, 17.7)
(1269388800.0, 18.3)
(1269475200.0, 18.9)
(1269561600.0, 19.9)
(1269648000.0, 20.9)
(1269734400.0, 21.8)
(1269820800.0, 19.5)
(1269907200.0, 20.5)
(1269993600.0, 17.5)
(1270080000.0, 13.6)
(1270166400.0, 12.0)
(1270252800.0, 14.7)
(1270339200.0, 18.3)
(1270425600.0, 16.6)
(1270512000.0, 18.8)
(1270598400.0, 18.5)
(1270684800.0, 17.5)
(1270771200.0, 11.9)
(1270857600.0, 18.2)
(1270944000.0, 16.7)
(1271030400.0, 15.8)
(1271116800.0, 6.2)
(1271203200.0, 9.5)
(1271289600.0, 11.7)
(1271376000.0, 14.1)
(1271462400.0, 11.7)
(1271548800.0, 13.6)
(1271635200.0, 14.0)
(1271721600.0, 13.6)
(1271808000.0, 17.0)
(1271894400.0, 16.8)
(1271980800.0, 15.3)
(1272067200.0, 16.0)
(1272153600.0, 18.1)
(1272240000.0, 5.1)
(1272326400.0, 7.5)
(1272412800.0, 12.4)
(1272499200.0, 7.5)
(1272585600.0, 7.5)
(1272672000.0, 8.9)
(1272758400.0, 11.8)
(1272844800.0, 13.9)
(1272931200.0, 15.9)
(1273017600.0, 11.6)
(1273104000.0, 4.3)
(1273190400.0, 2.7)
(1273276800.0, 3.2)
(1273363200.0, 7.2)
(1273449600.0, 9.3)
(1273536000.0, 10.1)
(1273622400.0, 7.1)
(1273708800.0, 1.8)
(1273795200.0, 1.8)
(1273881600.0, 3.4)
(1273968000.0, 6.5)
(1274054400.0, 10.7)
(1274140800.0, 6.1)
(1274227200.0, 4.0)
(1274313600.0, 8.3)
(1274400000.0, 10.3)
(1274486400.0, 4.7)
(1274572800.0, 6.1)
(1274659200.0, 9.6)
(1274745600.0, 14.7)
(1274832000.0, 11.1)
(1274918400.0, 12.6)
(1275004800.0, 9.0)
(1275091200.0, 14.3)
(1275177600.0, 8.4)
(1275264000.0, 11.1)
(1275350400.0, 8.6)
(1275436800.0, 11.0)
(1275523200.0, 12.2)
(1275609600.0, 7.8)
(1275696000.0, 9.0)
(1275782400.0, 5.8)
(1275868800.0, 2.4)
(1275955200.0, 3.3)
(1276041600.0, 2.7)
(1276128000.0, 2.0)
(1276214400.0, 1.3)
(1276300800.0, 2.4)
(1276387200.0, 0.6)
(1276473600.0, 3.9)
(1276560000.0, 6.6)
(1276646400.0, 6.1)
(1276732800.0, 8.3)
(1276819200.0, 7.4)
(1276905600.0, 2.6)
(1276992000.0, 2.1)
(1277078400.0, 2.9)
(1277164800.0, 5.7)
(1277251200.0, 6.8)
(1277337600.0, 11.4)
(1277424000.0, 10.1)
(1277510400.0, 12.7)
(1277596800.0, 5.7)
(1277942400.0, 1.9)
(1278028800.0, 6.5)
(1278115200.0, 4.9)
(1278288000.0, 4.9)
(1278374400.0, 11.9)
(1278460800.0, 5.7)
(1278547200.0, 6.9)
(1278633600.0, 8.8)
(1278720000.0, 5.9)
(1278806400.0, 13.2)
(1278892800.0, 11.4)
(1278979200.0, 13.3)
(1279065600.0, 11.2)
(1279152000.0, 6.2)
(1279238400.0, 0.3)
(1279324800.0, 1.4)
(1279411200.0, 4.5)
(1279497600.0, 9.6)
(1279584000.0, 3.8)
(1279670400.0, 1.3)
(1279756800.0, 1.0)
(1279843200.0, 0.9)
(1279929600.0, 5.8)
(1280016000.0, 8.1)
(1280102400.0, 6.1)
(1280188800.0, 7.8)
(1280275200.0, 12.3)
(1280361600.0, 12.1)
(1280448000.0, 9.4)
(1280534400.0, 13.6)
(1280620800.0, 5.1)
(1280707200.0, 4.4)
(1280793600.0, 5.8)
(1280880000.0, 2.6)
(1280966400.0, 3.3)
(1281052800.0, 2.3)
(1281225600.0, 1.0)
(1281312000.0, 3.2)
(1281398400.0, 14.1)
(1281484800.0, 8.7)
(1281571200.0, 7.4)
(1281657600.0, 7.0)
(1281744000.0, 2.7)
(1281830400.0, 8.6)
(1281916800.0, 2.9)
(1282003200.0, 1.5)
(1282089600.0, 3.9)
(1282176000.0, 14.2)
(1282262400.0, 13.3)
(1282348800.0, 2.9)
(1282435200.0, 1.0)
(1282521600.0, 9.8)
(1282608000.0, 8.7)
(1282694400.0, 10.5)
(1282780800.0, 7.5)
(1282867200.0, 7.1)
(1282953600.0, 4.7)
(1283040000.0, 2.9)
(1283126400.0, 5.6)
(1283212800.0, 4.9)
(1283299200.0, 10.0)
(1283385600.0, 14.5)
(1283472000.0, 14.1)
(1283558400.0, 17.2)
(1283644800.0, 12.1)
(1283731200.0, 7.6)
(1283817600.0, 5.3)
(1283904000.0, 4.8)
(1283990400.0, 7.8)
(1284076800.0, 16.9)
(1284163200.0, 6.1)
(1284249600.0, 5.9)
(1284336000.0, 13.6)
(1284422400.0, 14.1)
(1284508800.0, 10.0)
(1284595200.0, 6.1)
(1284681600.0, 7.4)
(1284768000.0, 2.0)
(1284854400.0, 9.2)
(1284940800.0, 9.8)
(1285027200.0, 13.0)
(1285113600.0, 11.7)
(1285200000.0, 14.6)
(1285286400.0, 10.8)
(1285372800.0, 13.1)
(1285459200.0, 13.0)
(1285545600.0, 13.9)
(1285632000.0, 13.5)
(1285718400.0, 9.0)
(1285804800.0, 2.7)
(1285891200.0, 9.9)
(1285977600.0, 12.1)
(1286064000.0, 13.3)
(1286150400.0, 14.7)
(1286236800.0, 11.9)
(1286323200.0, 14.9)
(1286409600.0, 14.2)
(1286496000.0, 12.5)
(1286582400.0, 13.6)
(1286668800.0, 11.9)
(1286755200.0, 13.0)
(1286841600.0, 11.5)
(1286928000.0, 11.7)
(1287014400.0, 16.3)
(1287100800.0, 17.7)
(1287187200.0, 8.1)
(1287273600.0, 2.6)
(1287360000.0, 5.2)
(1287446400.0, 7.5)
(1287532800.0, 12.0)
(1287619200.0, 14.8)
(1287705600.0, 13.7)
(1287792000.0, 12.7)
(1287878400.0, 14.7)
(1287964800.0, 10.5)
(1288051200.0, 14.1)
(1288137600.0, 12.7)
(1288224000.0, 12.3)
(1288310400.0, 14.3)
(1288396800.0, 17.2)
(1288483200.0, 18.9)
(1288569600.0, 14.2)
(1288656000.0, 7.8)
(1288742400.0, 8.0)
(1288828800.0, 10.9)
(1288915200.0, 15.2)
(1289001600.0, 10.8)
(1289088000.0, 13.3)
(1289174400.0, 15.6)
(1289260800.0, 18.4)
(1289347200.0, 17.3)
(1289433600.0, 18.1)
(1289520000.0, 16.0)
(1289606400.0, 20.1)
(1289692800.0, 19.5)
(1289779200.0, 21.6)
(1289865600.0, 17.9)
(1289952000.0, 18.3)
(1290038400.0, 19.0)
(1290124800.0, 13.6)
(1290211200.0, 15.2)
(1290297600.0, 15.5)
(1290384000.0, 13.8)
(1290470400.0, 17.1)
(1290556800.0, 15.3)
(1290643200.0, 14.0)
(1290729600.0, 15.2)
(1290816000.0, 17.6)
(1290902400.0, 19.1)
(1290988800.0, 18.7)
(1291075200.0, 18.5)
(1291161600.0, 18.2)
(1291248000.0, 19.3)
(1291334400.0, 20.0)
(1291420800.0, 18.3)
(1291507200.0, 17.0)
(1291593600.0, 18.8)
(1291680000.0, 17.2)
(1291766400.0, 19.5)
(1291852800.0, 21.3)
(1291939200.0, 21.0)
(1292025600.0, 20.6)
(1292112000.0, 16.5)
(1292198400.0, 16.2)
(1292284800.0, 18.0)
(1292371200.0, 17.3)
(1292457600.0, 20.8)
(1292544000.0, 20.3)
(1292630400.0, 17.5)
(1292716800.0, 16.7)
(1292803200.0, 10.8)
(1292889600.0, 8.1)
(1292976000.0, 12.7)
(1293062400.0, 19.0)
(1293148800.0, 18.7)
(1293235200.0, 20.5)
(1293321600.0, 20.5)
(1293408000.0, 18.2)
(1293494400.0, 16.2)
(1293580800.0, 15.9)
(1293667200.0, 19.1)
(1293753600.0, 20.6)
(1293840000.0, 20.2)
(1293926400.0, 22.6)
(1294012800.0, 20.3)
(1294099200.0, 18.9)
(1294185600.0, 21.6)
(1294272000.0, 15.6)
(1294358400.0, 19.5)
(1294444800.0, 16.5)
(1294531200.0, 22.1)
(1294617600.0, 21.0)
(1294704000.0, 21.6)
(1294790400.0, 20.3)
(1294876800.0, 22.1)
(1294963200.0, 19.1)
(1295136000.0, 23.8)
(1295222400.0, 22.4)
(1295308800.0, 19.3)
(1295395200.0, 19.5)
(1295481600.0, 19.0)
(1295568000.0, 17.8)
(1295654400.0, 17.8)
(1295740800.0, 18.6)
(1295827200.0, 19.6)
(1295913600.0, 22.1)
(1296000000.0, 24.6)
(1296086400.0, 25.2)
(1296172800.0, 22.4)
(1296259200.0, 20.1)
(1296345600.0, 17.6)
(1296432000.0, 19.8)
(1296518400.0, 22.9)
(1296604800.0, 25.7)
(1296691200.0, 25.0)
(1296777600.0, 25.3)
(1296864000.0, 25.0)
(1296950400.0, 25.3)
(1297036800.0, 26.1)
(1297123200.0, 21.3)
(1297209600.0, 20.0)
(1297296000.0, 18.7)
(1297382400.0, 19.0)
(1297468800.0, 20.7)
(1297555200.0, 22.6)
(1297641600.0, 20.6)
(1297728000.0, 20.2)
(1297814400.0, 19.9)
(1297900800.0, 20.1)
(1297987200.0, 22.0)
(1298073600.0, 22.2)
(1298160000.0, 24.0)
(1298246400.0, 23.8)
(1298332800.0, 20.5)
(1298419200.0, 15.0)
(1298505600.0, 15.5)
(1298592000.0, 17.9)
(1298678400.0, 18.7)
(1298764800.0, 21.5)
(1298851200.0, 23.3)
(1298937600.0, 25.0)
(1299024000.0, 21.0)
(1299110400.0, 22.5)
(1299196800.0, 22.0)
(1299283200.0, 20.9)
(1299369600.0, 13.9)
(1299456000.0, 14.4)
(1299542400.0, 14.9)
(1299628800.0, 17.6)
(1299715200.0, 19.8)
(1299801600.0, 21.4)
(1299888000.0, 18.4)
(1299974400.0, 18.4)
(1300060800.0, 18.7)
(1300147200.0, 20.1)
(1300233600.0, 20.3)
(1300320000.0, 23.3)
(1300406400.0, 19.7)
(1300492800.0, 20.2)
(1300579200.0, 19.2)
(1300665600.0, 19.3)
(1300752000.0, 20.4)
(1300838400.0, 18.1)
(1300924800.0, 12.3)
(1301011200.0, 12.4)
(1301097600.0, 9.6)
(1301184000.0, 15.0)
(1301270400.0, 13.1)
(1301356800.0, 15.3)
(1301443200.0, 14.4)
(1301529600.0, 15.4)
(1304208000.0, 10.7)
(1304294400.0, 10.9)
(1304380800.0, 13.8)
(1304467200.0, 11.0)
(1304553600.0, 7.3)
(1304640000.0, 7.6)
(1304726400.0, 4.9)
(1304812800.0, 6.9)
(1304899200.0, 11.0)
(1304985600.0, 4.1)
(1305072000.0, 1.7)
(1305158400.0, 6.2)
(1305244800.0, 4.4)
(1305331200.0, 5.0)
(1305504000.0, 1.8)
(1305590400.0, 1.0)
(1305676800.0, 4.3)
(1305763200.0, 7.0)
(1305849600.0, 11.1)
(1305936000.0, 10.6)
(1306022400.0, 11.0)
(1306108800.0, 14.8)
(1306195200.0, 9.3)
(1306281600.0, 7.8)
(1306368000.0, 4.3)
(1306454400.0, 3.3)
(1306540800.0, 1.2)
(1306627200.0, 5.1)
(1306713600.0, 6.6)
(1306800000.0, 7.8)
(1306886400.0, 5.6)
(1306972800.0, 6.7)
(1307059200.0, 4.7)
(1307145600.0, 4.9)
(1307232000.0, 7.6)
(1307318400.0, 7.4)
(1307404800.0, 4.9)
(1307491200.0, 2.8)
(1307750400.0, 2.4)
(1307836800.0, 8.2)
(1307923200.0, 10.0)
(1308009600.0, 10.6)
(1308096000.0, 11.0)
(1308182400.0, 6.0)
(1308268800.0, 5.6)
(1308355200.0, 4.6)
(1308441600.0, 3.8)
(1308528000.0, 2.6)
(1308614400.0, 4.2)
(1308700800.0, 4.2)
(1308787200.0, 0.6)
(1308873600.0, 1.3)
(1308960000.0, 3.7)
(1309046400.0, 5.5)
(1309132800.0, 5.5)
(1309219200.0, 5.7)
(1309305600.0, 8.4)
(1309392000.0, 5.9)
(1309478400.0, 4.9)
(1309564800.0, 6.1)
(1309651200.0, 5.4)
(1309737600.0, 8.1)
(1309824000.0, 6.5)
(1309910400.0, 0.9)
(1309996800.0, 3.2)
(1310083200.0, 0.8)
(1310515200.0, 1.8)
(1310601600.0, 6.4)
(1310688000.0, 2.8)
(1310774400.0, 8.2)
(1310860800.0, 9.9)
(1310947200.0, 5.3)
(1311033600.0, 0.5)
(1311120000.0, 5.9)
(1311206400.0, 3.5)
(1311292800.0, 4.6)
(1311379200.0, 3.3)
(1311465600.0, 1.0)
(1311552000.0, 1.2)
(1311638400.0, 3.4)
(1311724800.0, 1.1)
(1311811200.0, 0.7)
(1311897600.0, 3.5)
(1311984000.0, 4.2)
(1312070400.0, 3.9)
(1312156800.0, 5.4)
(1312243200.0, 7.8)
(1312329600.0, 5.8)
(1312416000.0, 5.9)
(1312502400.0, 6.6)
(1312588800.0, 14.2)
(1312675200.0, 10.8)
(1312761600.0, 1.5)
(1312848000.0, 4.6)
(1312934400.0, 3.1)
(1313020800.0, 6.7)
(1313107200.0, 1.3)
(1313193600.0, 3.8)
(1313280000.0, 6.5)
(1313366400.0, 5.7)
(1313452800.0, 6.8)
(1313539200.0, 10.6)
(1313625600.0, 8.9)
(1313712000.0, 5.8)
(1313798400.0, 5.1)
(1313884800.0, 2.1)
(1313971200.0, 4.7)
(1314057600.0, 4.9)
(1314144000.0, 7.6)
(1314230400.0, 5.9)
(1314316800.0, 6.1)
(1314403200.0, 13.9)
(1314489600.0, 7.1)
(1314576000.0, 7.3)
(1314662400.0, 9.1)
(1314748800.0, 4.8)
(1314835200.0, 6.4)
(1314921600.0, 8.1)
(1315008000.0, 8.3)
(1315094400.0, 7.7)
(1315180800.0, 7.0)
(1315267200.0, 8.5)
(1315353600.0, 10.3)
(1315440000.0, 14.3)
(1315526400.0, 10.6)
(1315612800.0, 4.8)
(1315699200.0, 2.9)
(1315785600.0, 3.5)
(1315872000.0, 4.0)
(1315958400.0, 3.8)
(1316044800.0, 4.6)
(1316131200.0, 6.1)
(1316217600.0, 7.5)
(1316304000.0, 12.1)
(1316390400.0, 11.3)
(1316476800.0, 15.1)
(1316563200.0, 7.0)
(1316649600.0, 6.9)
(1316736000.0, 12.3)
(1316822400.0, 12.2)
(1316908800.0, 12.1)
(1316995200.0, 6.1)
(1317081600.0, 9.8)
(1317168000.0, 14.2)
(1317254400.0, 14.6)
(1317340800.0, 6.7)
(1317427200.0, 8.6)
(1317513600.0, 4.8)
(1317600000.0, 4.7)
(1317686400.0, 6.0)
(1317772800.0, 9.2)
(1317859200.0, 13.3)
(1317945600.0, 12.4)
(1318032000.0, 12.3)
(1318118400.0, 9.3)
(1318204800.0, 13.2)
(1318291200.0, 8.7)
(1318377600.0, 6.7)
(1318464000.0, 9.3)
(1318550400.0, 13.7)
(1318636800.0, 16.2)
(1318723200.0, 13.1)
(1318809600.0, 9.8)
(1318896000.0, 13.9)
(1318982400.0, 10.3)
(1319068800.0, 11.3)
(1319155200.0, 11.9)
(1319241600.0, 13.5)
(1319328000.0, 14.3)
(1319414400.0, 15.7)
(1319500800.0, 17.4)
(1319587200.0, 16.6)
(1319673600.0, 16.0)
(1319760000.0, 15.1)
(1319846400.0, 18.0)
(1319932800.0, 18.3)
(1320019200.0, 9.9)
(1320105600.0, 15.5)
(1320192000.0, 11.9)
(1320278400.0, 12.0)
(1320364800.0, 13.2)
(1320451200.0, 17.4)
(1320537600.0, 20.0)
(1320624000.0, 18.3)
(1320710400.0, 19.9)
(1320796800.0, 20.5)
(1320883200.0, 19.1)
(1320969600.0, 15.9)
(1321056000.0, 19.7)
(1321142400.0, 20.4)
(1321228800.0, 20.5)
(1321315200.0, 21.1)
(1321401600.0, 25.5)
(1321488000.0, 20.2)
(1321574400.0, 21.5)
(1321660800.0, 19.9)
(1321747200.0, 20.8)
(1321833600.0, 22.1)
(1321920000.0, 19.3)
(1322006400.0, 20.3)
(1322092800.0, 19.2)
(1322179200.0, 19.1)
(1322265600.0, 19.5)
(1322352000.0, 18.9)
(1322438400.0, 16.7)
(1322524800.0, 21.4)
(1322611200.0, 20.2)
(1322697600.0, 20.1)
(1322784000.0, 12.7)
(1322870400.0, 14.2)
(1322956800.0, 15.2)
(1323043200.0, 15.4)
(1323129600.0, 14.7)
(1323216000.0, 13.7)
(1323302400.0, 14.6)
(1323388800.0, 16.2)
(1323475200.0, 17.5)
(1323561600.0, 19.8)
(1323648000.0, 18.5)
(1323734400.0, 16.0)
(1323820800.0, 14.6)
(1323907200.0, 16.8)
(1323993600.0, 17.1)
(1324080000.0, 16.2)
(1324166400.0, 17.3)
(1324252800.0, 19.1)
(1324339200.0, 17.8)
(1324425600.0, 19.0)
(1324512000.0, 18.3)
(1324598400.0, 19.2)
(1324684800.0, 18.3)
(1324771200.0, 17.5)
(1324857600.0, 18.2)
(1324944000.0, 19.1)
(1325030400.0, 15.7)
(1325116800.0, 18.6)
(1325203200.0, 18.0)
(1325289600.0, 17.1)
(1325376000.0, 16.9)
(1325462400.0, 18.5)
(1325548800.0, 19.5)
(1325635200.0, 20.4)
(1325721600.0, 21.4)
(1325808000.0, 18.4)
(1325894400.0, 19.6)
(1325980800.0, 22.7)
(1326067200.0, 24.8)
(1326153600.0, 15.5)
(1326240000.0, 16.6)
(1326326400.0, 11.7)
(1326412800.0, 12.9)
(1326499200.0, 20.1)
(1326585600.0, 16.3)
(1326672000.0, 16.5)
(1326758400.0, 16.7)
(1326844800.0, 17.2)
(1326931200.0, 19.6)
(1327017600.0, 20.1)
(1327104000.0, 19.0)
(1327190400.0, 19.3)
(1327276800.0, 18.1)
(1327363200.0, 19.0)
(1327449600.0, 19.4)
(1327536000.0, 20.0)
(1327622400.0, 22.3)
(1327708800.0, 20.1)
(1327795200.0, 19.4)
(1327881600.0, 21.8)
(1327968000.0, 22.6)
(1328054400.0, 20.4)
(1328140800.0, 18.6)
(1328227200.0, 19.1)
(1328313600.0, 20.4)
(1328400000.0, 19.3)
(1328486400.0, 20.2)
(1328572800.0, 18.5)
(1328659200.0, 15.0)
(1328745600.0, 17.5)
(1328832000.0, 19.5)
(1328918400.0, 17.4)
(1329004800.0, 14.2)
(1329091200.0, 15.4)
(1329177600.0, 18.2)
(1329264000.0, 17.4)
(1329350400.0, 16.9)
(1329436800.0, 16.9)
(1329523200.0, 17.5)
(1329609600.0, 21.0)
(1329696000.0, 20.8)
(1329782400.0, 20.4)
(1329868800.0, 17.7)
(1329955200.0, 18.9)
(1330041600.0, 18.1)
(1330128000.0, 18.3)
(1330214400.0, 20.3)
(1330300800.0, 19.7)
(1330387200.0, 18.2)
(1330473600.0, 20.2)
(1330560000.0, 20.3)
(1330646400.0, 21.9)
(1330732800.0, 22.2)
(1330819200.0, 18.3)
(1330905600.0, 20.0)
(1330992000.0, 21.0)
(1331078400.0, 14.8)
(1331164800.0, 11.5)
(1331251200.0, 11.0)
(1331337600.0, 11.6)
(1331424000.0, 13.8)
(1331510400.0, 17.6)
(1331596800.0, 17.0)
(1331683200.0, 17.2)
(1331769600.0, 19.8)
(1331856000.0, 18.0)
(1331942400.0, 20.0)
(1332028800.0, 18.2)
(1332115200.0, 14.0)
(1332201600.0, 16.6)
(1332288000.0, 17.5)
(1332374400.0, 20.3)
(1332460800.0, 17.9)
(1332547200.0, 10.0)
(1332633600.0, 9.1)
(1332720000.0, 15.7)
(1332806400.0, 16.8)
(1332892800.0, 16.3)
(1332979200.0, 14.5)
(1333065600.0, 15.0)
(1333152000.0, 14.0)
(1333238400.0, 12.1)
(1333324800.0, 14.3)
(1333411200.0, 12.0)
(1333497600.0, 15.8)
(1333584000.0, 17.9)
(1333670400.0, 16.0)
(1333756800.0, 16.8)
(1333843200.0, 17.6)
(1333929600.0, 15.1)
(1334016000.0, 9.3)
(1334102400.0, 8.8)
(1334188800.0, 9.3)
(1334275200.0, 10.3)
(1334361600.0, 12.2)
(1334448000.0, 15.9)
(1334534400.0, 18.6)
(1334620800.0, 14.0)
(1334707200.0, 12.8)
(1334793600.0, 13.1)
(1334880000.0, 13.4)
(1334966400.0, 12.2)
(1335052800.0, 13.0)
(1335139200.0, 21.0)
(1335225600.0, 16.4)
(1335312000.0, 6.3)
(1335398400.0, 3.5)
(1335484800.0, 8.5)
(1335571200.0, 14.4)
(1335657600.0, 10.9)
(1335744000.0, 9.7)
(1335830400.0, 9.8)
(1335916800.0, 10.4)
(1336003200.0, 14.8)
(1336089600.0, 7.7)
(1336176000.0, 4.7)
(1336262400.0, 4.2)
(1336348800.0, 5.6)
(1336435200.0, 5.5)
(1336521600.0, 6.8)
(1336608000.0, 7.7)
(1336694400.0, 7.2)
(1336780800.0, 7.5)
(1336867200.0, 5.0)
(1336953600.0, 3.4)
(1337040000.0, 1.1)
(1337126400.0, 1.6)
(1337212800.0, 4.6)
(1337299200.0, 5.5)
(1337385600.0, 5.4)
(1337472000.0, 3.5)
(1337558400.0, 6.5)
(1337644800.0, 5.7)
(1337731200.0, 4.4)
(1337817600.0, 11.5)
(1337904000.0, 12.4)
(1337990400.0, 2.1)
(1338076800.0, 4.2)
(1338163200.0, 3.1)
(1338249600.0, 5.9)
(1338336000.0, 6.5)
(1338422400.0, 7.0)
(1338508800.0, 10.2)
(1338595200.0, 13.0)
(1338681600.0, 13.6)
(1338768000.0, 12.0)
(1338854400.0, 4.9)
(1338940800.0, 6.0)
(1339027200.0, 6.8)
(1339113600.0, 5.6)
(1339200000.0, 6.8)
(1339286400.0, 4.9)
(1339372800.0, 4.2)
(1339459200.0, 6.0)
(1339545600.0, 6.1)
(1339632000.0, 6.9)
(1339718400.0, 6.3)
(1339804800.0, 8.7)
(1339891200.0, 6.0)
(1339977600.0, 2.5)
(1340064000.0, 0.9)
(1340150400.0, 0.9)
(1340236800.0, 2.1)
(1340323200.0, 6.6)
(1340409600.0, 1.5)
(1340668800.0, 1.9)
(1340755200.0, 5.5)
(1340841600.0, 9.3)
(1340928000.0, 8.9)
(1341014400.0, 6.8)
(1341100800.0, 7.0)
(1341187200.0, 0.2)
(1341273600.0, 1.6)
(1341532800.0, 2.0)
(1341619200.0, 2.3)
(1341705600.0, 4.1)
(1341792000.0, 6.3)
(1341878400.0, 9.1)
(1341964800.0, 13.3)
(1342051200.0, 13.0)
(1342137600.0, 14.7)
(1342224000.0, 12.5)
(1342310400.0, 7.6)
(1342396800.0, 1.5)
(1342483200.0, 5.0)
(1342569600.0, 9.0)
(1342656000.0, 5.7)
(1342742400.0, 2.5)
(1342828800.0, 2.8)
(1342915200.0, 4.4)
(1343001600.0, 4.0)
(1343088000.0, 3.5)
(1343174400.0, 6.2)
(1343260800.0, 7.6)
(1343347200.0, 4.9)
(1343433600.0, 4.6)
(1343520000.0, 2.3)
(1343606400.0, 1.8)
(1343692800.0, 1.5)
(1343779200.0, 0.8)
(1343952000.0, 0.4)
(1344038400.0, 0.4)
(1344124800.0, 0.9)
(1344211200.0, 2.2)
(1344470400.0, 4.0)
(1344556800.0, 3.8)
(1344643200.0, 0.5)
(1344729600.0, 2.9)
(1344816000.0, 1.8)
(1344902400.0, 2.1)
(1344988800.0, 1.8)
(1345075200.0, 3.1)
(1345161600.0, 1.8)
(1345248000.0, 0.7)
(1345334400.0, 0.2)
(1345420800.0, 3.8)
(1345507200.0, 6.2)
(1345593600.0, 12.5)
(1345680000.0, 15.1)
(1345766400.0, 7.8)
(1345852800.0, 2.3)
(1345939200.0, 4.4)
(1346025600.0, 1.6)
(1346112000.0, 3.2)
(1346198400.0, 7.9)
(1346284800.0, 14.0)
(1346371200.0, 4.7)
(1346457600.0, 1.6)
(1346544000.0, 0.2)
(1346630400.0, 1.6)
(1346716800.0, 2.5)
(1346803200.0, 4.7)
(1346889600.0, 13.7)
(1346976000.0, 11.0)
(1347062400.0, 2.9)
(1347148800.0, 3.4)
(1347235200.0, 5.8)
(1347321600.0, 9.1)
(1347408000.0, 10.5)
(1347494400.0, 14.1)
(1347580800.0, 2.5)
(1347667200.0, 1.2)
(1347753600.0, 7.3)
(1347840000.0, 9.8)
(1347926400.0, 8.9)
(1348012800.0, 8.5)
(1348099200.0, 7.8)
(1348185600.0, 14.0)
(1348272000.0, 7.0)
(1348358400.0, 5.9)
(1348444800.0, 11.0)
(1348531200.0, 3.5)
(1348617600.0, 10.5)
(1348704000.0, 13.8)
(1348790400.0, 15.1)
(1348876800.0, 17.3)
(1348963200.0, 6.5)
(1349049600.0, 4.0)
(1349136000.0, 9.5)
(1349222400.0, 9.7)
(1349308800.0, 8.2)
(1349395200.0, 10.3)
(1349481600.0, 12.2)
(1349568000.0, 14.6)
(1349654400.0, 5.3)
(1349740800.0, 8.9)
(1349827200.0, 9.8)
(1349913600.0, 12.7)
(1350000000.0, 5.9)
(1350086400.0, 4.3)
(1350172800.0, 4.9)
(1350259200.0, 7.3)
(1350345600.0, 9.8)
(1350432000.0, 14.8)
(1350518400.0, 11.9)
